tick,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
335,0.0,0.4936418066624756,0.0,0.05,0.0,0.0,0.4109487597591859,0.0,0.07142857142857142,0.0,0.25,0.29183231771236295,0.0,0.041666666666666664,0.0,0.125,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.4923266439945516,0.0,0.4317579988275233,0.0,0.041666666666666664,0.0,0.25,0.0,0.0,0.041666666666666664,0.0,0.16666666666666666,0.3927298544675354,0.0,0.03571428571428571,0.0,0.08333333333333333,0.0,0.0,0.1,0.0,0.25,0.46262107430739985,0.0,0.041666666666666664,0.0,0.16666666666666666,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.25,0.3112754415704143,0.0,0.041666666666666664,0.0,0.25,0.0,0.0,0.041666666666666664,0.0,0.25,0.4202262260279793,0.0,0.16666666666666666,0.0,0.25,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.45614280735465196,0.0,0.4953264298812122,0.0,0.041666666666666664,0.0,0.0
336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,0.0,0.0,0.0,0.0,0.0,0.022200834375194316,0.0,0.0,0.0,0.0,0.0,0.04650712652109336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057471848885190316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.08858477982726955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022254537383860754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25521653761634167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2524904394123576,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.23575600604123592,0.0,0.0,0.0,0.0,0.3230169092049102,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7312770258688471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7401590328191454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,0.059881673977284555,0.0,0.0,0.0,0.0,0.08115654235474146,0.03125,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06892252119399177,0.0,0.0,0.0,0.0,0.07093768532279017,0.0,0.0,0.0,0.0,0.05355729094672504,0.03125,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07962550820525552,0.03125,0.0,0.0,0.0,0.057732414827059944,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.07203011888841465,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.06305912990759559,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0
341,0.5,0.0,0.0,0.0,0.0,0.5,0.6590363289081423,0.0,0.0,0.0,0.0,0.6431068604839825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.6796439712064619,0.0,0.0,0.0,0.0,0.6367369942673196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.6271103660361053,0.0,0.0,0.0,0.0,0.7089456988370039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6515816264324581,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.6685416725275212,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.6422576205661461,0.0,0.0,0.0,0.5,0.5825663258314409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7426446609657575,0.0,0.0,0.0,0.6564928059035972
342,0.022952420588584307,0.2398310556964517,0.0,0.0,0.0,0.04438201387357539,0.28125,0.0,0.0,0.0,0.023276011342093218,0.1302314251740846,0.0,0.0,0.0,0.02404947364600449,0.2561662535255067,0.0,0.0,0.0,0.04570441280678169,0.22278192182638534,0.0,0.0,0.0,0.046024855061002824,0.2849366584041384,0.0,0.0,0.0,0.04607242503952466,0.3125,0.0,0.0,0.0,0.024278260154408562,0.27003927861905397,0.0,0.0,0.0,0.02492603993942059,0.2509620632827705,0.0,0.0,0.0,0.027199827032863864,0.24531796851159016,0.0,0.0,0.0,0.023956155341186145,0.31201061492106974,0.0,0.0,0.0,0.025021159881744255,0.23841408767594174,0.0,0.0,0.0,0.023913254419502514,0.29015584864687227,0.0,0.0,0.0,0.022651981146440594,0.23426989743321158,0.0,0.0,0.0,0.0234378863590859,0.2968796340109705,0.0,0.0,0.0,0.022245087881409067,0.1703370189966158,0.0,0.0,0.0,0.023664133190307992,0.2772628730400406,0.0,0.0,0.0,0.04581676695767906,0.21030713776113075,0.0,0.0,0.0,0.023260838159043458,0.2271611120691155,0.0,0.0,0.0,0.04623509335048388,0.24501524593918156,0.0,0.0,0.0,0.0
343,0.0,0.0,0.0,0.0,0.0,0.125,0.24509297209820072,0.0,0.0,0.0,0.0,0.34937561431407416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20602035075996894,0.0,0.0,0.0,0.0,0.16926188520416902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2240808517400668,0.0,0.0,0.0,0.0,0.17838461008210083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17058514976257494,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.20972853065402608,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34540295009637845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4055644430906712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37108139066056833,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,0.025299850773930117,0.1085296084811489,0.0,0.0,0.0,0.022242652128945564,0.11414507774249572,0.0,0.0,0.0,0.025692459169401147,0.09310156875112341,0.0,0.0,0.0,0.02663613207276606,0.10842551878636643,0.0,0.0,0.0,0.02799546428145419,0.11979645730905121,0.0,0.0,0.0,0.02823603458313888,0.12742093211370312,0.0,0.0,0.0,0.028269518977517623,0.10522028415568586,0.0,0.0,0.0,0.026917993377075924,0.09025747170126154,0.0,0.0,0.0,0.027714495645047233,0.10722342493409544,0.0,0.0,0.0,0.03055321726355447,0.10439423722955711,0.0,0.0,0.0,0.026524452302888066,0.14746608605745795,0.022033161807649384,0.0,0.0,0.027832018337875703,0.12323273886585641,0.0,0.0,0.0,0.023949678229394117,0.12093046285235567,0.0,0.0,0.0,0.0249365871953078,0.12063250423518314,0.0,0.0,0.0,0.025890091474341074,0.09391166308333355,0.0,0.0,0.0,0.022278034437771377,0.1165362226783745,0.0,0.0,0.0,0.02616731839047341,0.08214899460490344,0.0,0.0,0.0,0.022961190896370914,0.1166031343694153,0.022285974969748004,0.0,0.0,0.025675150461732698,0.11739726960451081,0.0,0.0,0.0,0.028392234552922047,0.10191809229367266,0.0,0.0,0.0,0.0
346,0.125,0.23219796951256483,0.0,0.0,0.0,0.25,0.35923789271166406,0.0,0.0,0.0,0.125,0.41006573120063655,0.0,0.0,0.0,0.0,0.16495125622283818,0.0,0.0,0.0,0.08333333333333333,0.15048213151341652,0.0,0.0,0.0,0.08333333333333333,0.1681650153456694,0.0,0.0,0.0,0.08333333333333333,0.3032059327730606,0.0,0.0,0.0,0.125,0.26112209522743035,0.0,0.0,0.0,0.125,0.19643384972296923,0.0,0.0,0.0,0.08333333333333333,0.3059833089078585,0.0,0.0,0.0,0.125,0.3600629735922348,0.0,0.0,0.0,0.125,0.18466657011581294,0.0,0.0,0.0,0.25,0.15026496786765925,0.0,0.0,0.0,0.125,0.29880196319161917,0.0,0.0,0.0,0.125,0.20113096877341918,0.0,0.0,0.0,0.25,0.2906212448323263,0.0,0.0,0.0,0.125,0.32601470901679314,0.0,0.0,0.0,0.25,0.27301838939257406,0.0,0.0,0.0,0.125,0.24744397895321374,0.0,0.0,0.0,0.08333333333333333,0.2673481355952284,0.0,0.0,0.0,0.0
347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,0.025391338772799345,0.20299242546235519,0.023387047277355532,0.0,0.0,0.022321091369544372,0.07698840660135886,0.0,0.0,0.0,0.025787201234782137,0.28125,0.023822268069321268,0.0,0.0,0.029894509640874048,0.11256869703089224,0.0,0.0,0.0,0.028100625969036175,0.17633570646139518,0.0226792254054024,0.0,0.0,0.028342619850924296,0.13127347986937346,0.0,0.0,0.0,0.02837699911186271,0.25730631872104326,0.0,0.0,0.0,0.027019226588718356,0.2857142857142857,0.0,0.0,0.0,0.027817940879595538,0.283451122493248,0.02227837487492802,0.0,0.0,0.030668306502157842,0.2857142857142857,0.023258857850198177,0.0,0.0,0.026622671095547196,0.3064530063214319,0.0,0.0,0.0,0.027934956333627407,0.07483149137259305,0.0,0.0,0.0,0.024035741048168337,0.29117651330404354,0.022879268539710083,0.0,0.0,0.025027591112810877,0.2638925196640908,0.0,0.0,0.0,0.025985292855522597,0.13806350080309315,0.0,0.0,0.0,0.022356627369865024,0.1508109026891954,0.0,0.0,0.0,0.026263939896567452,0.28125,0.023000012789001417,0.0,0.0,0.023043003736217166,0.16338948458462946,0.024534818057434987,0.0,0.0,0.025770367494255715,0.22018911306274191,0.02370805875994373,0.0,0.0,0.02849947914461235,0.28125,0.0,0.0,0.0,0.0
349,0.30753334359060397,0.29001428571430765,0.3025371151740849,0.0,0.0,0.29988616022682546,0.4042408619921878,0.27377627098270185,0.3669897578851461,0.0,0.3085308127497445,0.5714285714285714,0.33041873913322495,0.30959696941233733,0.0,0.2845561814541225,0.48198023175521837,0.2751122457808721,0.3251193354027224,0.0,0.31446379085420273,0.5833333333333333,0.30076550903621013,0.3124333778504972,0.0,0.31507095575203337,0.6,0.2757210294771949,0.3105454823470394,0.0,0.3151789279293941,0.44628460785829677,0.2952883911042982,0.30364951624908615,0.0,0.2808305756130232,0.4358149465378472,0.29473473023758434,0.31097728411212844,0.5555555555555556,0.281869869508898,0.5833333333333333,0.37448192465036056,0.31979024101550624,0.0,0.2855898564565865,0.5833333333333333,0.3544290034004197,0.3290496584725018,0.0,0.28033112613614736,0.40581500000003035,0.2993314361217865,0.306373627667791,0.0,0.28202193831679745,0.5435012210627843,0.30108126712140554,0.30229327798122335,0.0,0.27706416182576465,0.3565150000000322,0.3269100138211104,0.3125115954435589,0.0,0.3066268935493418,0.338203333333355,0.34562553548433605,0.3099201971881019,0.0,0.3090367914881514,0.3383283333333556,0.3228958155116446,0.0,0.0,0.2999905896421635,0.5416666666666667,0.3250114160854739,0.305291040356929,0.0,0.30973152634905027,0.3262285714285922,0.2757793125151342,0.31071803172319334,0.0,0.30167022636063673,0.6,0.27768871617745194,0.2979854883229214,0.0,0.30847996799979893,0.37778197861515156,0.2766581785620229,0.30262710970127205,0.0,0.315500543230402,0.2910592857143125,0.3465795735039397,0.30884763285614103,0.0,0.0
350,0.0,0.0,0.0666076389133224,0.0,0.0,0.031214889865509975,0.0,0.026326282679600146,0.0,0.0,0.0,0.0,0.11872944161127291,0.0,0.0,0.0,0.0,0.08388924109029906,0.0,0.0,0.0,0.0,0.09575051563411424,0.0,0.0,0.0,0.0,0.057432887984564515,0.0,0.0,0.0,0.0,0.02770320488442854,0.0,0.0,0.0,0.0,0.02727748273289675,0.0,0.1054240776542186,0.0,0.0,0.149010366097862,0.0,0.0,0.0,0.0,0.1347338907431582,0.0,0.0,0.0,0.0,0.09231967615384062,0.0,0.0,0.0,0.0,0.03215754788100515,0.0,0.0,0.0,0.0,0.07417016777040944,0.0,0.0,0.0,0.0,0.19396470091281134,0.0,0.0,0.0,0.0,0.034367016595971925,0.0,0.0,0.0,0.0,0.14313513573821732,0.0,0.0,0.0,0.0,0.057599814982601305,0.0,0.0,0.0,0.0,0.06238369122536149,0.0,0.0,0.0,0.0,0.05979156290772371,0.0,0.0,0.0,0.0,0.07879164675655863,0.0,0.0,0.0
351,0.36515515112424807,0.3389133333333601,0.436252485516224,0.2988554591479364,0.30755555555556513,0.3231863144019063,0.3539600000000206,0.3404973338178476,0.4758255772367246,0.5277777777777778,0.36777699064954006,0.40082872374075007,0.4819135400955207,0.3304010121332898,0.0,0.3324109255883263,0.6,0.42263908954786367,0.47048727469691587,0.27969277777778523,0.3838281694603638,0.4395900000000097,0.4621094118525454,0.42096507752098966,0.3386083333333592,0.3855785571712165,0.7492477678640697,0.40291689132937347,0.41413448072522563,0.0,0.3858257309850374,0.6875,0.40973031568098384,0.3903293168871415,0.0,0.32223745314953944,0.4584145745802708,0.37561471125218193,0.4156400841435268,0.505945000000029,0.3250243958497532,0.46826244748146095,0.3760845656394936,0.44885985450790866,0.3138250000000049,0.33521417426722616,0.37949000000002187,0.44977446018653805,0.36875807477750555,0.0,0.32091623533436786,0.75,0.4501574688890772,0.3995532555818212,0.0,0.3254511420154443,0.625,0.40135073461229215,0.35181224270778677,0.0,0.3123435289034005,0.75,0.46632694843582867,0.42125408792587393,0.0,0.36277309582401807,0.5877307458024106,0.42745124164594817,0.4119920959507241,0.5395437488393837,0.36907399531960366,0.44053000000001674,0.4542078940015004,0.3702517068618159,0.0,0.3141519556340653,0.354425000000019,0.4217180579193408,0.3958504849953686,0.59375,0.33062923488244433,0.4020400000000116,0.40350683878565075,0.37357862793731555,0.34862000000002524,0.35036596055862856,0.5036750000000154,0.4205280927290362,0.3109771168491756,0.0,0.3676732030413421,0.44166500000002173,0.41116901487151847,0.35265884447240686,0.0,0.3866669039314613,0.36919748249384315,0.48599101892614716,0.4081488694690064,0.0,0.34393883040834594
352,0.07267252971679458,0.06350000000000477,0.1852141297727429,0.0,0.35714285714285715,0.10492215644522511,0.08333333333333333,0.19244834058972587,0.0,0.34375,0.07527888020463275,0.25573952391343485,0.0,0.0,0.10871834472067753,0.062334067096901175,0.1811740136648166,0.1414661276791269,0.0,0.0625,0.19473068001267685,0.25060000000000215,0.0,0.0,0.45833333333333337,0.2002631849871795,0.0,0.19973883490488348,0.0,0.0,0.20107142918827509,0.3225155102486106,0.1798531547458603,0.16221484807274164,0.056335555555558,0.051538048771363275,0.5,0.19206279035495605,0.2490180803232324,0.0,0.05435983966614772,0.12541000000000224,0.0,0.0,0.16704166666666845,0.06558793425969187,0.26519596380294175,0.0,0.11470271918892994,0.04355289116635595,0.05020107182658614,0.0,0.0,0.0,0.0,0.05479047155360891,0.3139113039686876,0.1945360759537469,0.05810033542955092,0.1171584014149679,0.042135180584189864,0.0,0.0,0.0,0.0,0.06946829771015439,0.5,0.0,0.0,0.39285714285714285,0.07688621260228207,0.5,0.22624578167627413,0.117469356286815,0.0,0.04378530369345905,0.13904373019335853,0.0,0.0,0.5,0.06036094448605921,0.5,0.2025380986446913,0.08262616710676944,0.37370585041436044,0.11337772633032614,0.0,0.13600797135515194,0.0,0.0,0.07514517298069402,0.4549864173572651,0.23004512715796674,0.05891552843097499,0.16210129258133518,0.20393705210036872,0.06308000000000291,0.0,0.21825811932223263,0.0918832313320933,0.0
353,0.10276699429268767,0.23147279080169386,0.0,0.0,0.5,0.09155400951275815,0.2808814303417826,0.20888842040876424,0.0,0.3716153760886208,0.10907916123133711,0.375,0.0,0.0,0.3094201048228058,0.08409401642329678,0.375,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18826455875045361,0.06573977685666292,0.0,0.0,0.0,0.0,0.0703557335760984,0.5,0.0,0.0,0.5,0.09005018202918265,0.436649321835457,0.0,0.21462327369827222,0.375,0.0636118013804323,0.0,0.0,0.0,0.13826237087904325,0.07105407340916654,0.5,0.0,0.07664338430222736,0.2941911590759716,0.05131852777479227,0.0,0.0,0.0,0.3055555555555556,0.0974279932088381,0.0,0.0,0.0,0.38317551172152164,0.11243500295915523,0.0,0.0,0.0,0.06310264214485804,0.053752301419900964,0.17524881011391713,0.0,0.0,0.0,0.08058146601773387,0.0,0.0,0.12497687456530543,0.0,0.10505520884650502,0.0,0.0,0.0,0.2720027688846882,0.10879853084888141,0.0,0.0,0.07805488532763497,0.1728306130036112,0.0,0.3333333333333333,0.0,0.0,0.3125,0.0
354,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.1311080770493277,0.0,0.0,0.25,0.0,0.1458348173599145,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.15045768100819376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11960293648671408,0.0,0.0,0.1875,0.0,0.12047494916239798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.041666666666666664,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.13794615619776765,0.0,0.0,0.03125,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.13032635619412758,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.041666666666666664,0.0
355,0.05555555555555555,0.27962959629369505,0.0,0.0,0.0,0.0625,0.3276224980475638,0.0,0.0,0.0,0.05555555555555555,0.33429706323748165,0.0,0.0,0.0,0.03125,0.1558117245209718,0.0,0.0,0.0,0.05,0.30900543784718715,0.0,0.0,0.0,0.05,0.19414876644376416,0.0,0.0,0.0,0.05,0.27009195295942945,0.0,0.0,0.0,0.07142857142857142,0.20908784648632817,0.0,0.0,0.0,0.03571428571428571,0.23491141299103635,0.0,0.0,0.0,0.03125,0.23914073714510642,0.0,0.0,0.0,0.03571428571428571,0.37508102412150635,0.0,0.0,0.0,0.03571428571428571,0.24731906881601567,0.0,0.0,0.0,0.05,0.30987661969824015,0.0,0.0,0.0,0.05555555555555555,0.3118287251149672,0.0,0.0,0.0,0.05555555555555555,0.3186773270705575,0.0,0.0,0.0,0.08333333333333333,0.29652748316082345,0.0,0.0,0.0,0.0625,0.2129286899325194,0.0,0.0,0.0,0.0625,0.31067633277857903,0.0,0.0,0.0,0.05555555555555555,0.3097693357952471,0.0,0.0,0.0,0.05,0.2343288425943335,0.0,0.0,0.0,0.0
356,0.07313577240882924,0.09759684186596236,0.0,0.0,0.0,0.10586066106204277,0.25141210239166156,0.0,0.0,0.0,0.07630320272528987,0.13303078839687288,0.0,0.0,0.1731045597284684,0.08399125750069034,0.21925105119582966,0.0,0.0,0.0,0.19694145012927786,0.375,0.0,0.0,0.0,0.10129170348060251,0.2206739465308966,0.0,0.0,0.0,0.20340151329877518,0.5,0.0,0.0,0.5,0.052079275165159325,0.22905070079721904,0.0,0.0,0.0,0.07017540638524165,0.14735026279894825,0.0,0.0,0.0,0.08997683133285123,0.3333333333333333,0.0,0.0,0.3764430682611106,0.06342003538780518,0.3223188566579829,0.0,0.0,0.0,0.07089089296535431,0.375,0.0,0.0,0.3125,0.04240046158914322,0.5,0.0,0.0,0.0,0.07036292886093544,0.375,0.0,0.0,0.0,0.07794229634122805,0.3958125403899283,0.0,0.0,0.28063366797018674,0.037536910591456855,0.18575613879548075,0.0,0.0,0.0,0.061066651352968765,0.32400175199304704,0.0,0.0,0.0,0.11443271310324367,0.470754119456938,0.0,0.0,0.2916666666666667,0.07616468958732699,0.17065052559790672,0.0,0.0,0.21109429692950954,0.10316393889735673,0.24882017292603936,0.0,0.0,0.3,0.0
357,0.1048111323775214,0.32182675952073936,0.0,0.0,0.0,0.18617206734721933,0.3333333333333333,0.0,0.0,0.0,0.11134442295861331,0.3333333333333333,0.0,0.0,0.34656077956067455,0.1282380703522229,0.5,0.0,0.0,0.0,0.0,0.38013617301382396,0.0,0.0,0.0,0.1726560178564974,0.5,0.0,0.0,0.17155881964054984,0.0,0.0,0.0,0.0,0.0,0.06669191873903868,0.5,0.0,0.0,0.0,0.0989064166321259,0.3068217631935468,0.0,0.0,0.0,0.1425177485621608,0.3133629362073762,0.0,0.0,0.0,0.08615902094935995,0.4969696994009283,0.0,0.0,0.28125,0.10031226212592996,0.3473708797603621,0.0,0.0,0.3298831329339459,0.051774550599969764,0.0,0.0,0.0,0.29763273948080854,0.09928581949238878,0.5,0.0,0.0,0.0,0.11482271789691585,0.5,0.0,0.0,0.3333333333333333,0.044779775411710146,0.375,0.0,0.0,0.0,0.08192371433823542,0.5,0.0,0.0,0.0,0.2139475535609883,0.0,0.0,0.0,0.4,0.1110565111400757,0.3232544098202723,0.0,0.0,0.29835793988018366,0.17806863118090394,0.24669234970045295,0.0,0.0,0.33055558283410846,0.0
358,0.18169644901283277,0.0,0.0,0.0,0.0,0.0,0.28438583364030023,0.0,0.0,0.0,0.2021039248979353,0.24213728655303868,0.0,0.0,0.38771406009666975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18899626094349228,0.0,0.0,0.0,0.0,0.0,0.09157607557948438,0.0,0.0,0.0,0.0,0.1647583271917261,0.0,0.0,0.0,0.0,0.0,0.4907084972943778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14480486284987493,0.16866955611519283,0.0,0.0,0.11186245817848138,0.3789323506792144,0.0657366515290393,0.0,0.0,0.0,0.3672976071839287,0.1657997258512501,0.0,0.0,0.0,0.0,0.2138015767101219,0.0,0.0,0.0,0.2755641242228464,0.05492183072934909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40509747893157666,0.0,0.0,0.0,0.11485295110925164,0.0,0.0,0.4250192524751988,0.0,0.0,0.39224741480539294,0.0
359,0.0,0.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6071428571428572,0.0,0.0,0.0,0.0,0.0,0.39635458824560343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38403440234033304,0.0,0.0,0.0,0.5833333333333333,0.0,0.0,0.0,0.45501337915554113,0.0,0.3403195427788536,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.32127877905396257,0.75,0.0,0.0,0.0,0.37424252962507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45372482651497414,0.0,0.0,0.4651518653608531,0.0,0.0,0.0,0.0,0.0,0.0,0.0
